"id","text_pt","sentiment"
"1890","Muito bom Pequena o suficiente para trabalho no dia a dia.","pos"
"1891","Ruim Não tem fio de corte como eu esperava!.","neg"
"1892","Excelente Produto bom de corte. Material e acabamento bom.","pos"
"1893","Excelente O produto veio perfeito o corte é excelente.","pos"
"1894","Excelente Exatamente assim mesmo que eu pedi. Ótima qualidade.","pos"
"1895","Ótima faca Bom recomendo gostei quando der quero comprar mais.","pos"
"1896","Excelente Muito bom acima das minhas expectativa recomendo.","pos"
"1897","Muito bom Muito bom recomendo a todos do ml.","pos"
"1898","Estou muito fatisfeito com o produto. Parabéns  Ótimo material muito bem feito o acabamento.","pos"
"1899","Recomendo  Um excelente produto muito bem feito.","pos"
"1900","Recomendo Muito boa.  Bonita e otima qualidade.","pos"
"1901","Excelente Excelente produto recomendo  compraria de novo.","pos"
"1902","Excelente Um produto de uma exelente qualidade.","pos"
"1903","Faca de ótima qualidade Prodruto muito bom.  Faca aprovada.","pos"
"1904","Qualidade muito boa excelente acabamento  Produto muito bom compraria novamente.","pos"
"1905","Gostei muito Excelente faca  acabamtendo  top.","pos"
"1906","Parabéns!!! Quero agradecer pela imagem!  muito linda e que caprícho  nos detakhes!    estou. Muito feliz!  obrigado!!!.","pos"
"1907","Linda É linda. É a quarta vez q eu compro para presentear. Todos adoram.","pos"
"1908","Excelente Só o buraquinho de por a coroa q veio um pouco torto.","pos"
"1909","Perfeito Trabalho perfeito. Gostei tanto que comprei mais uma pra dar de presente.","pos"
"1910","Recomendo Incrível.  É muito lindo.  Bem feito e bem acabado.  Super delicado.","pos"
"1911","Excelente Lindíssima. Muito bem trabalhada e cheia de detalhes. Muito obrigada!.","pos"
"1912","Excelente produto. Um produto de otima qualidade.  Pinturas e acabamentos ótimos.","pos"
"1913","Maravilhoso Muito linda amei. Minha mae amou o presente.","pos"
"1914","Perfeita?? Amei muito igual a foto amei perfeita.","pos"
"1915","Otimo acabamento Imagem bem detalhada e com otimo acabamento.","pos"
"1916","Perfeita  Muito linda a imagem.  Perfeita.  Linda demais.","pos"
"1917","Nota 10000 Uma benção. Recomendo a todos do mercadolivre.","pos"
"1918","Muito bonito!!  Muito bonito e de boa qualidade!!!.","pos"
"1919","Excelente Muito bonita. Recomendo. Primeira qualidade.  Ótima.","pos"
"1920","Excelente Produto muito bem feito. Igual anunciado.","pos"
"1921","Excelente Maravilhosa superou minhas espectativas top linda.","pos"
"1922","Uma das mais lindas que ja vi! Perfeito! lindo e brilhante! maravilhoso.","pos"
"1923","Muito bom Muito linda meu namorado amou.","pos"
"1924","Excelente Surper recomendado. Ela é perfeita.","pos"
"1925","Recomendo mil vezes Perfeita a qualidade dessa imagem!.","pos"
"1926","Produto execelnte qualidade. Linda e delicada! super recomendo.","pos"
"1927","Linda Perfeita. Amei minha santinha.","pos"
"1928","maravilhoso. Amamos Perfeito. Acabamento muito especial.","pos"
"1929","Excelente Simplesmente maravilhosa! perfeita!.","pos"
"1930","Muito ruim Não é como a da foto. Vem um pedaço com essas medidas porém toda descosturada dos lados. Ou seja não acabamento. É como se estivesse desfiando em todos os lados. Não recomendo.","neg"
"1931","Diferente do que comprei. Comprei 2 bandeiras iguais porém veio uma igual a apresentada na propaganda e outra com cor diferente e sem acabamento.","neg"
"1932","Muito ruim Pra ser ruim ela tem que melhorar bastante! pior compra na plataforma até hoje!.","neg"
"1933","Excelente Minha bandeira do brasil! linda! grande e muito bem feita!.","pos"
"1934","Maravilhosa amei amei linda linda Bandeira maravilhosaaaaaa amei tecido maravilhoso bem acabada. Linda linda.","pos"
"1935","Muito bonito o produto obrigado  Muito top gostei do produto recomendo a todos obrigado.","pos"
"1936","Nao gostei Veio sem costura alguma e já está desmanchando.","neg"
"1937","Linda A cor da bandeira é muito bonita.","pos"
"1938","Material muito fino. Chega a ser transparente Material muito fino. Chega a ser transparente.","neg"
"1939","Excelente Produto muito bom mesmo gostei recomendo.","pos"
"1940","Produto de boa qualidade  Produto de boa qualidade recomendo.","pos"
"1941","Bolsonaro Bolsonaro Bolsonaro produto bom Escelente viva bolsonaro presidente reeleito.","pos"
"1942","Excelente Muito linda.  Super recomendo.  ????????????.","pos"
"1943","Pessimo Ruim mal acabado nao indico ja veio chei de fios stando.","neg"
"1944","Recomendo Gostei mto. É bem acabada e atendeu plenamente a.  Expectativa.","pos"
"1945","Excelente Ameiii minha compra.  Adoro compra no mercado livrei.","pos"
"1946","Excelente Muito bom com com acabamento e preço acessível.","pos"
"1947","Produto não condiz com as características Produto muito ruim. Péssima qualidade.","neg"
"1948","Excelente Ótimo produto.","pos"
"1949","Produto muito bom.  Produto com boa qualidade e muito bonito. Excelente para premiação.","pos"
"1950","Excelente Show. Produto ótimo e barato. Alegria da turma que ganharam!!.","pos"
"1951","Lindo Lindo meus alunos amaram vale muito a pena.","pos"
"1952","Não compraria novamente Medalhas bem pequenas e com pouca qualidade.","neg"
"1953","Muito legal  Muito bom gostei bom custo benefício.","pos"
"1954","Excelente Bonitas e com bom acabamento. Recomendo.","pos"
"1955","Muito ruim As medalhas são muito pequenas.","neg"
"1956","Excelente Produtos de boa qualidade. Recomendo.","pos"
"1957","Muito bom Produto exatamente igual a foto.","pos"
"1958","Muito ruim Muito pequeno.","neg"
"1959","Excelente Só faltou ser toca cd também aí sim ia ser completa a vitrola.","pos"
"1960","Muito Valor do extremamente de alta qualidade gostei muito.","pos"
"1961","Excelente Adorei todos em casa estamos curtindo muito.","pos"
"1962","Excelente Excelente custo benefício. Nada a reclamar.","pos"
"1963","Cumpre o que promete Otimo produto gostei. Compraria novamente.","pos"
"1964","Maravilhoso Produto de qualidade minhas moedas ficaram lindas nele obrigado podem comprar que e qualidade ??.","pos"
"1965","Recomendo  Otimo custo benificio. Pelo valor pago a qualidade do material surpreende.","pos"
"1966","Produto parabéns para o vendedor Produto bem acabado e ficou bem bonito  minhas moedas.","pos"
"1967","Excelente Top demais exatamente o que eu imaginava.","pos"
"1968","Excelente Adorei produto muito bom otima qualidade.","pos"
"1969","Excelente Perfeito ótimo produto recomendo.","pos"
"1970","Perfeito Perfeito de excelente qualidade.","pos"
"1971","Uma porcaria Muito ruim o tecido. Muito fino e as cores parecem desbotadas. Não vale a pena. Não recomendo. A foto parece uma coisa e quando você recebe é uma decepção.","neg"
"1972","Linda! Simples mas linda bandeira! amei e aqui em casa já está hasteada. Brasil acima de tudo deus acima de todos!.","pos"
"1973","Muito bom Bom tamanho! pena que as letras do ordem e progresso o e está colado ao progresso! no mais tem qualidade!.","pos"
"1974","Muito bom O produto esta adequado e com um bom custo benefício. Atende perfeitamente ao que se propõe.","pos"
"1975","Excelente E mais para uso interno pois o tecido e mais foi no mais atendeu minha demanda.","pos"
"1976","Ruim Não é dupla face. O verso é a mesma bandeira com os dizeres ao contrário.","neg"
"1977","PATRIOTIRSMO  GERA RESPEITO  Uma  ótima  compra   adorei  o  produto  recomento   pois  sou  pratrióta de  corpo e  alma.","pos"
"1978","Excelente Gostei bastante e desfrutei dela no dia 07 de setembro na paulista. Muito obrigada.","pos"
"1979","Excelente O produto é bem simples. Mas compatível com o valor que é bem barato.","pos"
"1980","Satisfeito com a compra Ainda está pendurada na sacada. Como ela é leve tremula o tempo todo. Show.","pos"
"1981","Tudo de acordo  Achei que o tecido era um pouco mais grosso. Mais é muito bom também.","pos"
"1982","Excelente Excelente material. Tem ficado no tempo e não desbotou até agora. Muito bom.","pos"
"1983","Produto muito bem feito e bem leve.  Produto muito bem feito.  Usei nas manifestações de 07 de setembro. Bem leve.","pos"
"1984","Satisfeito! Bandeira têm um custo benefício excelente. Produto de qualidade e mto bem acabado.","pos"
"1985","Excelente Muito boa.  Custo beneficio.  Para este maravilhoso país brasil acima de tudo.","pos"
"1986","Tecido podia ser melhor Pelo preço é viável mais bem sensível o tecido rasga fácil.","pos"
"1987","Excelente É um produto de qualidade e atendeu as expectativas. Muito obrigado.","pos"
"1988","Qusando bate o vento é linda Ficou linda hasteada no bambu. Colocamos na porteira do sitio.","pos"
"1989","Boa Gostei. Tecido de boa qualidade e o tamanho e perfeito.","pos"
"1990","Excelente! Gostei muito do tecido. A bandeira esta muito bem feita.","pos"
"1991","Muito ruim Baixíssima qualidade que se desfaz em contato com o vento.","neg"
"1992","Ordem e progressso  Otima bandeira adorei linda tamanho perfeito para usar em casa.","pos"
"1993","Excelente Eu acho a bandeira brasileira linda e o tamanho ótimo.","pos"
"1994","Excelente Excelente. Preço justo à qualidade do material. Linda bandeira do brasil.","pos"
"1995","Excelente Gostei. Como o anunciado. Tamanho grande e pano bom!.","pos"
"1996","Excelente Ótimas. Como prometido  recomendo. Tamanho tecido. Tudo perfeito. Obrigada.","pos"
"1997","Tecido fino Achei o tecido muit fino  e o acabamento ruim.","pos"
"1998","Muito bom Não era o que queria mas deu pro objetivo.","pos"
"1999","Muito bom É um bom produto mas poderia serem tecido melhor.","pos"
"2000","tudo certo!! Linda demais!!ótima qualidade! vou comprar mais. Com certeza!!.","pos"
"2001","Excelente Bom produto mesmo não sendo dupla face.  Eu recomendo.","pos"
"2002","Medio Cumpre o papel de bandeira. Tecido mais ou menos.","pos"
"2003","Adorei  acompra!!ótima  qualidade  Muito bom o produto. Adoreiii!!!vale muito a pena.","pos"
"2004","Bom preço e produto  Bom produto pena que não é dupla face.","pos"
"2005","Excelente Ótimo produto para externar o sentimento de patriotismo.","pos"
"2006","top top top  Top top top muito comprometido com a venda.","pos"
"2007","Recomendo. Atendeu minha expectativas. Negociação rápida e segura. Recomendo.","pos"
"2008","Bão demais da conta É bão também chik na botina top dez.","pos"
"2009","Ruim Achei o material ruim e as cores apagadas.","neg"
"2010","Material bem ruim. Baixíssima qualidade. Bandeira muito simples. Longe da foto.","neg"
"2011","Escelente chegou mega rápido  Produto escelente linda tamanho certinho cores bem defenidas.","pos"
"2012","Excelente Otimo tecido bom  exatamente como eue queria.","pos"
"2013","Bonita Ótimo e pode ficar à merce das intempéries.","pos"
"2014","Excelente Muito bom. Recomendo a todos da comunidade.","pos"
"2015","Excelente Excelente custo benefício. Melhor material e acabamento.","pos"
"2016","Excelente Muito bom o produto de ótima qualidade.","pos"
"2017","Excelente Muito bem acabada e preço muito bom!.","pos"
"2018","Excelente Exatamente como esperando. Essa é das boa.","pos"
"2019","Excelente Ótimo produto.  Recomendo a todos os interessados.","pos"
"2020","Excelente Achei linda! eu amo a nossa bandeira.","pos"
"2021","Top demais ??  Produto excelente - tamanho ideal - melhor que esperava ??????.","pos"
"2022","produto muito bom  Gostei produto de qualidade muito bom acabamento.","pos"
"2023","Produto de baixa qualidade. Produto de baixa qualidade. Muito fino material.","neg"
"2024","Excelente Amei. Bandeira do meu brasil. Ótimo tecido.","pos"
"2025","Excelente Excelente produto com bom acabamento e qualidade.","pos"
"2026","Excelente Bom custo beneficiobom custo beneficiobom custo beneficio.","pos"
"2027","Boa compra. Material leve. Custo benefício vale a pena.","pos"
"2028","Ótimo  Produto bom que me encheu de orgulho.","pos"
"2029","Otima Produto atende as expectativas  muito bom.","pos"
"2030","Não Não quero escrever nada. Nada mesmo.","pos"
"2031","Excelente Produto de boa qualidade.  100% satisfeita.","pos"
"2032","Vou comprar mais indicar meus amigos Um produto muito bom maravilhoso gostei.","pos"
"2033","Muito boa. Conforme a foto. Gostei Muito boa. Conforme a foto. Gostei.","pos"
"2034","Simples e prática  Bom produto. Qualidade e preço acessível.","pos"
"2035","Ótimo custo benefício.  Ótimo custo benefício. Bandeira bem bonita.","pos"
"2036","Excelente Bandeira de material muito bom! parabéns!.","pos"
"2037","BOM PRODUTO. Produto de ótima qualidade. E recomendo.","pos"
"2038","Ótimo produto Recomendo a. Todos do ml bacana.","pos"
"2039","Excelente Dentro do esperado. Boa qualidade.","pos"
"2040","Ótimo Gostei do produto. Espectativa alcançada.","pos"
"2041","Muito bom Bem lindas! produto de qualidade.","pos"
"2042","Excelente Ótimo produto. Recomendo a compra.","pos"
"2043","Excelente Exatamente o que eu esperava.","pos"
"2044","muita fraca o produro Muito fraca o produto cinceramente.","neg"
"2045","Excelente Super dentro do esperado. Recomendo.","pos"
"2046","GOSTEI ...BONITA BANDEIRA ME ACABADA....INDICO Adorei  bom tecido. Bem acabada.","pos"
"2047","Ótimo  Ótima qualidade! produto como descrito.","pos"
"2048","Muito bom Ótimo atendeu minhas expectativas.","pos"
"2049","Mravilhoso Ótimo produto.  Super recomendo.","pos"
"2050","Muito bom Bom produto. Conforme descrito.","pos"
"2051","Bom produto  Atendeu as minhas expectativas.","pos"
"2052","Excelente Exelente produto ótima qualidade.","pos"
"2053","Excelente Excelente produto! super recomendo.","pos"
"2054","Muito ruim Muito ruimmmmm material pessimo.","neg"
"2055","positivo Relação  custo / qualidade positiva.","pos"
"2056","Lindaaaa Otimo amei recomendo.  Lindaaa.","pos"
"2057","Muito bom. O produto atendeu às expectativas.","pos"
"2058","Excelente Bom produto. Recomendo.","pos"
"2059","Excelente produto. Satisfeitissimo Excelente produto. Satisfeitissimo.","pos"
"2060","Muito bom Atendeu nossas expectativas!!!.","pos"
"2061","Recomendável Excelente. Correspondeu às expectativas.","pos"
"2062","Muito bom.                          Muito bom.","pos"
"2063","Obra de arte. O material e o trabalho de arte são de longe a escultura de imagem mais bem feita que já vi.","pos"
"2064","Excelente!!!! Muito bom!! perfeito!! a pessoa a quem o presenteei achou a imagem muito linda.","pos"
"2065","Excelente A imagem é linda. Tamanho ideal. Material de qualidade. Super recomendo.","pos"
"2066","Muito ruim Veio errado pedir são miguel arcanjo e veio a sagrada família.","neg"
